;ActorLR;Steps;Wall_Time
432;7.071314757922664e-05;1105920;1651356517.9436066
433;7.065657700877637e-05;1108480;1651356519.264803
434;7.060005737002939e-05;1111040;1651356520.5766246
435;7.054357411107048e-05;1113600;1651356521.879689
436;7.048714178381488e-05;1116160;1651356523.1890903
437;7.043075311230496e-05;1118720;1651356524.4987805
438;7.037440809654072e-05;1121280;1651356525.8162732
439;7.031810673652217e-05;1123840;1651356527.107512
440;7.02618490322493e-05;1126400;1651356528.477229
441;7.020564225967973e-05;1128960;1651356529.7788794
442;7.014947914285585e-05;1131520;1651356531.1099913
443;7.009335968177766e-05;1134080;1651356532.53353
444;7.003728387644514e-05;1136640;1651356533.9167533
445;6.998125172685832e-05;1139200;1651356535.218549
446;6.992527050897479e-05;1141760;1651356536.512911
447;6.986932567087933e-05;1144320;1651356537.8018036
448;6.981343176448718e-05;1146880;1651356539.0883248
449;6.97575815138407e-05;1149440;1651356540.3744416
450;6.970177491893992e-05;1152000;1651356541.6628354
451;6.964601197978482e-05;1154560;1651356542.9496133
452;6.959029997233301e-05;1157120;1651356544.2397046
453;6.953462434466928e-05;1159680;1651356545.5326376
454;6.947899964870885e-05;1162240;1651356546.8513198
455;6.942341133253649e-05;1164800;1651356548.1393397
456;6.936787394806743e-05;1167360;1651356549.4406857
457;6.931238021934405e-05;1169920;1651356550.8168223
458;6.925693014636636e-05;1172480;1651356552.1270592
459;6.920152372913435e-05;1175040;1651356553.4429433
460;6.914616096764803e-05;1177600;1651356554.7629557
461;6.909084913786501e-05;1180160;1651356556.0698435
462;6.903557368787006e-05;1182720;1651356557.3836808
463;6.89803491695784e-05;1185280;1651356558.700566
464;6.892516103107482e-05;1187840;1651356560.0570166
465;6.887002382427454e-05;1190400;1651356561.3511004
466;6.881492299726233e-05;1192960;1651356562.6547885
467;6.875987310195342e-05;1195520;1651356563.9543076
468;6.870486686239019e-05;1198080;1651356565.2601192
469;6.864990427857265e-05;1200640;1651356566.5555277
470;6.859498535050079e-05;1203200;1651356567.896191
471;6.8540102802217e-05;1205760;1651356569.1818922
472;6.848527118563652e-05;1208320;1651356570.474944
473;6.843048322480172e-05;1210880;1651356571.7563033
474;6.83757389197126e-05;1213440;1651356573.1159685
475;6.832103827036917e-05;1216000;1651356574.42442
476;6.826638127677143e-05;1218560;1651356575.7149944
477;6.821176793891937e-05;1221120;1651356577.0163865
478;6.815719825681299e-05;1223680;1651356578.3484247
479;6.81026722304523e-05;1226240;1651356579.6476257
480;6.804819713579491e-05;1228800;1651356580.9392886
481;6.799375842092559e-05;1231360;1651356582.254448
482;6.793936336180195e-05;1233920;1651356583.5776484
483;6.7885011958424e-05;1236480;1651356584.9028957
484;6.783069693483412e-05;1239040;1651356586.2086704
485;6.777643284294754e-05;1241600;1651356587.5069427
486;6.772221240680665e-05;1244160;1651356588.8276198
487;6.766803562641144e-05;1246720;1651356590.1523147
488;6.761390250176191e-05;1249280;1651356591.4692433
489;6.755981303285807e-05;1251840;1651356592.798081
490;6.750576721969992e-05;1254400;1651356594.1685004
491;6.745175778632984e-05;1256960;1651356595.4559832
492;6.739779928466305e-05;1259520;1651356596.7512565
493;6.734387716278434e-05;1262080;1651356598.0357404
494;6.729000597260892e-05;1264640;1651356599.3429909
495;6.723617116222158e-05;1267200;1651356600.628027
496;6.718238000757992e-05;1269760;1651356601.9153914
497;6.712863978464156e-05;1272320;1651356603.224231
498;6.707493594149128e-05;1274880;1651356604.5357227
499;6.702127575408667e-05;1277440;1651356605.8432033
500;6.696765922242776e-05;1280000;1651356614.714078
501;6.691408634651452e-05;1282560;1651356616.0653048
502;6.686054985038936e-05;1285120;1651356617.3544786
503;6.68070642859675e-05;1287680;1651356618.6564467
504;6.675361510133371e-05;1290240;1651356620.0205476
