;ActorLR;Steps;Wall_Time
462;9.999999747378752e-05;295680;1651185714.7711122
463;9.999999747378752e-05;296320;1651185715.9150193
464;9.999999747378752e-05;296960;1651185718.6886694
465;9.999999747378752e-05;297600;1651185719.8616571
466;9.999999747378752e-05;298240;1651185721.0360563
467;9.999999747378752e-05;298880;1651185722.2109432
468;9.999999747378752e-05;299520;1651185723.3886778
469;9.999999747378752e-05;300160;1651185724.5677397
470;9.999999747378752e-05;300800;1651185725.8010883
471;9.999999747378752e-05;301440;1651185728.4164655
472;9.999999747378752e-05;302080;1651185729.5960991
473;9.999999747378752e-05;302720;1651185730.7323523
474;9.999999747378752e-05;303360;1651185731.8990097
475;9.999999747378752e-05;304000;1651185733.059826
476;9.999999747378752e-05;304640;1651185734.2346954
477;9.999999747378752e-05;305280;1651185735.378227
478;9.999999747378752e-05;305920;1651185736.6133547
479;9.999999747378752e-05;306560;1651185739.2948718
480;9.999999747378752e-05;307200;1651185740.4721768
481;9.999999747378752e-05;307840;1651185741.6507885
482;9.999999747378752e-05;308480;1651185742.8368952
483;9.999999747378752e-05;309120;1651185744.0151436
484;9.999999747378752e-05;309760;1651185745.1943774
485;9.999999747378752e-05;310400;1651185747.9734983
486;9.999999747378752e-05;311040;1651185749.1249027
487;9.999999747378752e-05;311680;1651185750.3086555
488;9.999999747378752e-05;312320;1651185751.480518
489;9.999999747378752e-05;312960;1651185752.6467721
490;9.999999747378752e-05;313600;1651185753.8203595
491;9.999999747378752e-05;314240;1651185754.9996529
492;9.999999747378752e-05;314880;1651185756.172832
493;9.999999747378752e-05;315520;1651185758.948351
494;9.999999747378752e-05;316160;1651185760.08884
495;9.999999747378752e-05;316800;1651185761.2344427
496;9.999999747378752e-05;317440;1651185762.4085066
497;9.999999747378752e-05;318080;1651185763.5835855
498;9.999999747378752e-05;318720;1651185764.7609825
499;9.999999747378752e-05;319360;1651185767.53938
500;9.999999747378752e-05;320000;1651185813.7668207
501;9.999999747378752e-05;320640;1651185814.9430907
502;9.999999747378752e-05;321280;1651185816.07348
503;9.999999747378752e-05;321920;1651185817.2432563
504;9.999999747378752e-05;322560;1651185818.399841
505;9.999999747378752e-05;323200;1651185819.5486188
506;9.999999747378752e-05;323840;1651185820.729498
507;9.999999747378752e-05;324480;1651185823.502626
508;9.999999747378752e-05;325120;1651185824.6798892
509;9.999999747378752e-05;325760;1651185825.841303
510;9.999999747378752e-05;326400;1651185827.0211396
511;9.999999747378752e-05;327040;1651185828.196758
512;9.999999747378752e-05;327680;1651185829.37006
513;9.999999747378752e-05;328320;1651185830.5417874
514;9.999999747378752e-05;328960;1651185833.3221312
515;9.999999747378752e-05;329600;1651185834.5048554
516;9.999999747378752e-05;330240;1651185835.6755013
517;9.999999747378752e-05;330880;1651185836.8545449
518;9.999999747378752e-05;331520;1651185838.0393286
519;9.999999747378752e-05;332160;1651185839.21739
520;9.999999747378752e-05;332800;1651185840.3889859
521;9.999999747378752e-05;333440;1651185843.1633189
522;9.999999747378752e-05;334080;1651185844.2579515
523;9.999999747378752e-05;334720;1651185845.4003167
524;9.999999747378752e-05;335360;1651185846.523144
525;9.999999747378752e-05;336000;1651185847.6856441
526;9.999999747378752e-05;336640;1651185848.8054678
527;9.999999747378752e-05;337280;1651185849.966224
528;9.999999747378752e-05;337920;1651185851.1384413
529;9.999999747378752e-05;338560;1651185853.9178402
530;9.999999747378752e-05;339200;1651185855.09362
531;9.999999747378752e-05;339840;1651185856.2702134
532;9.999999747378752e-05;340480;1651185857.441324
533;9.999999747378752e-05;341120;1651185858.6216063
534;9.999999747378752e-05;341760;1651185859.7880688
535;9.999999747378752e-05;342400;1651185862.5637903
536;9.999999747378752e-05;343040;1651185863.7411034
537;9.999999747378752e-05;343680;1651185864.8955688
538;9.999999747378752e-05;344320;1651185866.0178292
539;9.999999747378752e-05;344960;1651185867.1603281
540;9.999999747378752e-05;345600;1651185868.243075
541;9.999999747378752e-05;346240;1651185869.3676052
542;9.999999747378752e-05;346880;1651185870.484965
543;9.999999747378752e-05;347520;1651185873.252132
544;9.999999747378752e-05;348160;1651185874.431319
545;9.999999747378752e-05;348800;1651185875.5868251
546;9.999999747378752e-05;349440;1651185876.7465816
547;9.999999747378752e-05;350080;1651185877.9103594
548;9.999999747378752e-05;350720;1651185879.0511222
549;9.999999747378752e-05;351360;1651185880.210939
550;9.999999747378752e-05;352000;1651185882.9848256
551;9.999999747378752e-05;352640;1651185884.1631427
552;9.999999747378752e-05;353280;1651185885.33528
553;9.999999747378752e-05;353920;1651185886.5077374
554;9.999999747378752e-05;354560;1651185887.6837022
555;9.999999747378752e-05;355200;1651185888.858623
556;9.999999747378752e-05;355840;1651185890.0382814
557;9.999999747378752e-05;356480;1651185891.583343
558;9.999999747378752e-05;357120;1651185893.9648795
559;9.999999747378752e-05;357760;1651185895.111072
560;9.999999747378752e-05;358400;1651185896.2872238
561;9.999999747378752e-05;359040;1651185897.4585981
